electricity_cost,billing_periods,heated_square_footage,engineered_total_square_footage,heating_degree_days,cooling_degree_days,NUMFRIG,NUMFREEZ,NUMLAPTOP,NUMTABLET,NUMSMPHONE,NUMCFAN,NUMFLOORFAN,NUMWWAC,NUMPORTAC,NUMMEAL,state_postal,BA_climate,IECC_climate_code,KOWNRENT,home_size,num_appliances,temp_hdd,temp_cdd,temp_degree_days,bill_amount,bill_per_period,month_periods,log_bill_amount
2318.76,1,2460,2460,4181,1273,1,1,1,0,1,3,0,0.0,0.0,1,DE,Mixed-Humid,4A,1,2460,8.0,4181,1273,5454,2318.76,2318.76,1,7.748787839014909
797.57,1,1330,1330,889,3548,1,1,4,0,4,4,3,0.0,0.0,1,TX,Hot-Humid,2A,1,1330,18.0,889,3548,4437,797.57,797.57,1,6.681569605101733
1087.3,1,1240,1240,95,4929,1,0,3,0,3,2,0,0.0,0.0,2,FL,Hot-Humid,1A,2,1240,11.0,95,4929,5024,1087.3,1087.3,1,6.9914528380037035
5451.17,1,4350,4350,2276,2101,4,0,0,2,3,5,0,0.0,0.0,4,NC,Mixed-Humid,3A,1,4350,18.0,2276,2101,4377,5451.17,5451.17,1,8.603585543516155
2292.6,1,1500,1500,6483,726,1,1,3,4,4,1,2,2.0,0.0,3,MI,Cold,5A,1,1500,21.0,6483,726,7209,2292.6,2292.6,1,7.737441823680909
876.39,1,1500,1500,3085,1686,1,0,0,0,1,5,0,0.0,0.0,3,AR,Mixed-Humid,3A,1,1500,10.0,3085,1686,4771,876.39,876.39,1,6.775811197341288
1908.07,1,2130,2130,5972,947,2,1,5,3,2,5,0,0.0,0.0,2,IL,Cold,5A,1,2130,20.0,5972,947,6919,1908.07,1908.07,1,7.553847538966284
1161.73,1,1190,1190,2638,2280,1,1,0,0,1,3,0,0.0,0.0,4,TX,Mixed-Humid,3A,1,1190,10.0,2638,2280,4918,1161.73,1161.73,1,7.0576655524091105
1517.18,1,1300,1300,2521,1068,1,0,0,1,3,3,0,0.0,0.0,3,CA,Marine,3C,1,1300,11.0,2521,1068,3589,1517.18,1517.18,1,7.3246086275501625
1970.78,1,1400,1400,4463,560,1,1,2,2,2,5,0,0.0,0.0,3,NC,Mixed-Humid,4A,1,1400,16.0,4463,560,5023,1970.78,1970.78,1,7.586184682455133
1443.03,1,1620,1620,2460,1972,1,0,1,0,1,5,0,0.0,0.0,3,CA,Hot-Dry,3B,1,1620,11.0,2460,1972,4432,1443.03,1443.03,1,7.2745003485785515
2485.9,1,2500,3750,1722,2457,2,1,2,3,2,4,0,0.0,0.0,2,MS,Hot-Humid,3A,1,2500,16.0,1722,2457,4179,2485.9,2485.9,1,7.818390046000134
698.55,1,1280,1280,4558,1058,1,0,0,0,1,1,1,0.0,0.0,4,MO,Mixed-Humid,4A,1,1280,8.0,4558,1058,5616,698.55,698.55,1,6.549006758096496
1648.3,5,1600,3200,3231,1431,2,0,0,2,1,2,0,0.0,0.0,6,NC,Mixed-Humid,3A,1,1600,13.0,3231,1431,4662,1648.3,329.65999999999997,5,7.40749973273731
778.64,1,2240,2240,6249,770,1,1,1,1,1,1,2,1.0,0.0,2,IL,Cold,5A,1,2240,11.0,6249,770,7019,778.64,778.64,1,6.657548808118238
1224.37,1,2800,2800,4273,285,1,0,2,1,1,0,2,0.0,1.0,1,WA,Marine,4C,1,2800,9.0,4273,285,4558,1224.37,1224.37,1,7.110181704974285
502.67,1,1800,1800,7127,43,1,1,1,1,1,1,0,0.0,0.0,3,NV,Cold,5B,1,1800,9.0,7127,43,7170,502.67,502.67,1,6.21993389117754
7226.75,1,6400,6400,1021,2831,3,1,1,3,2,1,0,0.0,0.0,3,FL,Hot-Humid,2A,1,6400,14.0,1021,2831,3852,7226.75,7226.75,1,8.885544698184301
883.24,5,900,900,4455,1221,1,0,0,0,0,0,0,2.0,0.0,1,NJ,Mixed-Humid,4A,2,900,4.0,4455,1221,5676,883.24,176.648,5,6.783596964352348
1897.96,1,3500,3500,5848,648,1,0,2,2,2,2,0,0.0,0.0,2,NY,Mixed-Humid,4A,1,3500,11.0,5848,648,6496,1897.96,1897.96,1,7.548534904132201
914.82,1,1160,1160,6791,729,1,0,1,0,1,0,0,0.0,0.0,5,WI,Cold,6A,1,1160,8.0,6791,729,7520,914.82,914.82,1,6.818727324611871
1066.24,1,1200,2400,4557,1041,1,0,3,1,3,0,2,0.0,0.0,2,PA,Mixed-Humid,4A,1,1200,12.0,4557,1041,5598,1066.24,1066.24,1,6.971893720098368
144.8,5,1000,1000,5296,954,0,0,1,1,1,0,0,0.0,0.0,2,PA,Cold,5A,2,1000,5.0,5296,954,6250,144.8,28.96,5,4.975353479951616
1033.77,5,1000,1000,6397,712,2,1,1,0,0,0,0,0.0,0.0,3,IN,Cold,5A,1,1000,7.0,6397,712,7109,1033.77,206.754,5,6.940967593188234
845.03,1,2850,2850,4741,1028,1,1,4,2,2,0,0,0.0,0.0,5,NY,Mixed-Humid,4A,1,2850,15.0,4741,1028,5769,845.03,845.03,1,6.739372129685538
1576.23,1,2870,2870,6817,692,1,1,1,2,1,0,0,1.0,0.0,2,SD,Cold,6A,3,2870,9.0,6817,692,7509,1576.23,1576.23,1,7.362791198856046
1135.22,1,1200,1200,6135,714,1,0,2,2,2,0,1,0.0,0.0,3,NY,Cold,5A,1,1200,11.0,6135,714,6849,1135.22,1135.22,1,7.034581743731511
2379.58,1,3130,3130,6027,877,3,0,1,1,2,1,0,0.0,0.0,3,IL,Cold,5A,1,3130,11.0,6027,877,6904,2379.58,2379.58,1,7.774679280504519
2117.93,5,4000,4000,6325,789,2,0,0,1,1,4,0,2.0,0.0,2,MA,Cold,5A,1,4000,12.0,6325,789,7114,2117.93,423.58599999999996,5,7.6581944755679725
1103.86,1,2690,2690,6029,755,2,0,1,1,1,1,0,0.0,0.0,2,CO,Cold,5B,1,2690,8.0,6029,755,6784,1103.86,1103.86,1,7.006568407201567
1095.5,1,0,700,100,4875,1,0,3,1,7,2,0,0.0,0.0,2,FL,Hot-Humid,1A,2,0,16.0,100,4875,4975,1095.5,1095.5,1,6.998966159035521
1399.46,1,1030,1550,3516,1311,1,1,3,3,5,5,0,0.0,0.0,2,NC,Mixed-Humid,4A,2,1030,20.0,3516,1311,4827,1399.46,1399.46,1,7.2438417269107465
1428.5,1,1500,1500,6663,831,1,1,4,4,4,3,4,2.0,0.0,3,NY,Cold,6A,1,1500,26.0,6663,831,7494,1428.5,1428.5,1,7.2643802216708275
1202.23,1,980,980,2212,2117,1,0,0,0,1,2,1,0.0,1.0,2,NC,Mixed-Humid,3A,1,980,8.0,2212,2117,4329,1202.23,1202.23,1,7.09193344454425
508.2,1,680,680,1567,2761,1,0,0,2,4,4,0,0.0,0.0,0,TX,Hot-Humid,2A,1,680,11.0,1567,2761,4328,508.2,508.2,1,6.230875070886063
1884.75,1,0,1200,1179,4679,1,0,2,0,1,1,0,0.0,0.0,4,AZ,Hot-Dry,2B,2,0,9.0,1179,4679,5858,1884.75,1884.75,1,7.541550465091811
1085.54,1,1130,1130,4478,1405,1,1,4,1,4,3,3,0.0,0.0,2,MO,Mixed-Humid,4A,1,1130,19.0,4478,1405,5883,1085.54,1085.54,1,6.989832838017591
1066.23,1,1740,1740,6821,787,1,0,1,1,1,1,2,0.0,0.0,3,IA,Cold,5A,1,1740,10.0,6821,787,7608,1066.23,1066.23,1,6.9718843413028875
536.55,1,1300,2600,6873,603,1,0,0,0,0,0,1,2.0,0.0,4,NY,Cold,6A,1,1300,8.0,6873,603,7476,536.55,536.55,1,6.285159754373137
1032.65,5,1200,1200,5153,771,1,0,1,0,2,3,2,1.0,0.0,1,RI,Cold,5A,2,1200,11.0,5153,771,5924,1032.65,206.53000000000003,5,6.939883592733659
4155.74,5,2330,2330,8665,670,1,0,1,1,4,0,5,1.0,0.0,3,ND,Very-Cold,7A,1,2330,16.0,8665,670,9335,4155.74,831.1479999999999,5,8.332245790108155
800.57,1,2700,2700,7248,952,2,1,0,0,0,3,0,0.0,0.0,3,SD,Cold,6A,1,2700,9.0,7248,952,8200,800.57,800.57,1,6.6853239739603065
81.72,5,960,1200,8530,399,0,0,0,0,0,0,0,0.0,0.0,1,ME,Very-Cold,7A,1,960,1.0,8530,399,8929,81.72,16.344,5,4.403298769949421
1352.24,1,1350,1350,17383,0,1,1,1,2,2,0,1,0.0,0.0,3,AK,Subarctic,8AK,1,1350,11.0,17383,0,17383,1352.24,1352.24,1,7.209517755641922
2627.19,1,3000,3000,301,4012,3,0,3,3,3,3,0,0.0,0.0,1,FL,Hot-Humid,2A,1,3000,16.0,301,4012,4313,2627.19,2627.19,1,7.873670112917126
370.43,1,2770,2770,4409,220,1,1,0,0,1,0,0,1.0,0.0,3,WA,Marine,4C,1,2770,7.0,4409,220,4629,370.43,370.43,1,5.9146644930127446
973.67,1,4550,4550,1764,4251,1,0,1,1,1,0,0,0.0,0.0,1,NV,Hot-Dry,3B,1,4550,5.0,1764,4251,6015,973.67,973.67,1,6.881072437198879
811.67,1,1200,2100,5713,902,0,0,2,2,7,0,0,0.0,0.0,1,IN,Cold,5A,1,1200,12.0,5713,902,6615,811.67,811.67,1,6.699093853616328
1057.73,1,830,830,4915,1088,1,0,1,0,1,1,0,2.0,0.0,4,NJ,Cold,5A,2,830,10.0,4915,1088,6003,1057.73,1057.73,1,6.963880381361857
1781.87,1,0,1200,101,4872,1,0,3,1,3,3,0,0.0,0.0,2,FL,Hot-Humid,1A,2,0,13.0,101,4872,4973,1781.87,1781.87,1,7.4854186536300285
1337.95,1,1530,1530,2008,2106,2,0,1,0,1,5,0,0.0,0.0,2,NC,Hot-Humid,3A,1,1530,11.0,2008,2106,4114,1337.95,1337.95,1,7.198893870782155
818.3,5,1150,1730,4965,1008,2,1,0,2,5,1,3,0.0,0.0,2,PA,Mixed-Humid,4A,2,1150,16.0,4965,1008,5973,818.3,163.66,5,6.707229017533336
858.35,5,2840,4970,8683,658,3,1,1,1,1,4,5,5.0,0.0,4,ND,Very-Cold,7A,1,2840,25.0,8683,658,9341,858.35,171.67000000000002,5,6.755011941716938
1318.16,1,1890,1890,3208,1831,1,1,1,0,2,4,0,0.0,0.0,2,OK,Mixed-Humid,3A,1,1890,11.0,3208,1831,5039,1318.16,1318.16,1,7.183992103749176
3088.14,1,1900,1900,1262,4509,2,0,3,0,2,2,2,0.0,0.0,6,AZ,Hot-Dry,2B,1,1900,17.0,1262,4509,5771,3088.14,3088.14,1,8.035324246904551
2513.9,1,2250,2810,7143,854,1,1,6,3,4,4,3,0.0,0.0,2,MN,Cold,6A,1,2250,24.0,7143,854,7997,2513.9,2513.9,1,7.829590611111643
1141.51,1,1800,1800,6229,868,1,0,2,2,1,3,2,0.0,0.0,3,IL,Cold,5A,1,1800,14.0,6229,868,7097,1141.51,1141.51,1,7.040107226334457
3930.4,5,1900,2850,5334,882,2,0,4,0,4,0,0,0.0,0.0,1,MA,Cold,5A,1,1900,11.0,5334,882,6216,3930.4,786.08,5,8.276496480854439
952.46,1,610,610,940,3581,1,1,0,0,1,4,0,0.0,0.0,4,TX,Hot-Humid,2A,1,610,11.0,940,3581,4521,952.46,952.46,1,6.859048111368396
706.69,1,1380,1380,4839,1152,1,0,1,1,1,5,0,0.0,0.0,3,MO,Mixed-Humid,4A,1,1380,12.0,4839,1152,5991,706.69,706.69,1,6.560592097320762
1006.46,1,2830,2830,7340,580,1,0,1,1,1,1,0,0.0,1.0,4,WI,Cold,6A,1,2830,10.0,7340,580,7920,1006.46,1006.46,1,6.914194502611039
900.02,5,700,700,3822,1253,1,0,0,2,2,1,2,0.0,0.0,4,VA,Mixed-Humid,4A,2,700,12.0,3822,1253,5075,900.02,180.004,5,6.802416985299623
358.49,1,1330,1330,6138,1088,2,0,0,1,2,4,0,0.0,0.0,1,CO,Cold,5B,1,1330,10.0,6138,1088,7226,358.49,358.49,1,5.881900765647841
973.4,1,2600,2600,4237,292,2,0,2,1,3,0,1,0.0,0.0,2,WA,Marine,4C,1,2600,11.0,4237,292,4529,973.4,973.4,1,6.8807950973993535
1453.81,1,1500,2000,3756,1600,1,0,3,0,2,1,2,0.0,0.0,4,MD,Mixed-Humid,4A,1,1500,13.0,3756,1600,5356,1453.81,1453.81,1,7.2819429755521226
1553.89,1,1600,1600,3398,1685,1,0,0,0,2,1,0,0.0,0.0,2,DC,Mixed-Humid,4A,1,1600,6.0,3398,1685,5083,1553.89,1553.89,1,7.348516743351427
763.72,5,2000,2000,7296,835,1,0,1,1,2,0,0,0.0,0.0,5,MN,Cold,6A,2,2000,10.0,7296,835,8131,763.72,152.744,5,6.638201229845264
630.43,1,1290,2580,3975,1447,1,0,2,0,2,0,0,1.0,0.0,1,NM,Mixed-Dry,4B,1,1290,7.0,3975,1447,5422,630.43,630.43,1,6.446402126243844
1746.24,1,1150,1150,3744,1582,1,1,0,0,4,1,3,0.0,0.0,1,KY,Mixed-Humid,4A,1,1150,11.0,3744,1582,5326,1746.24,1746.24,1,7.465220183997867
2162.72,1,2380,2380,5823,1112,6,3,3,4,4,4,4,1.0,0.0,1,NE,Cold,5A,1,2380,30.0,5823,1112,6935,2162.72,2162.72,1,7.679121967735518
1925.75,1,2500,2500,3464,1595,1,1,1,2,2,4,0,0.0,0.0,2,VA,Mixed-Humid,4A,1,2500,13.0,3464,1595,5059,1925.75,1925.75,1,7.563070781233075
1209.86,1,560,560,4850,139,1,0,1,0,2,0,0,0.0,0.0,2,WA,Marine,4C,2,560,6.0,4850,139,4989,1209.86,1209.86,1,7.0982599294174
817.35,5,600,600,5813,834,1,1,0,0,0,1,0,0.0,1.0,3,MA,Cold,5A,2,600,7.0,5813,834,6647,817.35,163.47,5,6.706067399697217
961.27,1,2300,2300,6096,1100,2,0,2,3,2,2,2,0.0,0.0,3,NE,Cold,5A,1,2300,16.0,6096,1100,7196,961.27,961.27,1,6.868255326845279
1248.93,1,1500,1500,8312,0,2,1,0,0,1,2,0,0.0,0.0,3,AK,Very-Cold,7AK,1,1500,9.0,8312,0,8312,1248.93,1248.93,1,7.130042463719138
1453.75,1,3000,3000,6106,585,3,2,3,1,2,2,2,4.0,3.0,1,PA,Cold,5A,1,3000,23.0,6106,585,6691,1453.75,1453.75,1,7.281901703832874
1416.1,1,2570,2570,7223,863,2,0,4,0,1,2,0,0.0,0.0,2,MN,Cold,6A,1,2570,11.0,7223,863,8086,1416.1,1416.1,1,7.255661893229013
453.6,1,2100,2100,4177,1204,2,0,3,3,3,0,0,0.0,0.0,3,DC,Mixed-Humid,4A,2,2100,14.0,4177,1204,5381,453.6,453.6,1,6.117215752413542
2390.12,1,1300,1300,6347,693,1,2,2,1,2,0,5,0.0,0.0,1,MI,Cold,5A,1,1300,14.0,6347,693,7040,2390.12,2390.12,1,7.7790988528701375
1489.55,1,1600,1600,6437,763,1,1,0,0,2,1,1,1.0,2.0,3,SD,Cold,6A,1,1600,12.0,6437,763,7200,1489.55,1489.55,1,7.3062293399014475
834.94,1,1700,1700,3826,1683,2,1,0,0,2,2,5,0.0,0.0,3,NM,Mixed-Dry,4B,1,1700,15.0,3826,1683,5509,834.94,834.94,1,6.727359865981644
1165.55,1,800,800,4465,1408,1,0,0,0,0,0,2,0.0,0.0,2,IL,Mixed-Humid,4A,1,800,5.0,4465,1408,5873,1165.55,1165.55,1,7.060948357598531
1184.02,1,2590,2590,4702,1350,1,0,1,1,2,0,1,0.0,0.0,2,KS,Mixed-Humid,4A,1,2590,8.0,4702,1350,6052,1184.02,1184.02,1,7.076670707193176
1544.98,1,2000,2000,1921,2163,1,0,0,0,0,1,0,0.0,0.0,5,SC,Hot-Humid,3A,1,2000,7.0,1921,2163,4084,1544.98,1544.98,1,7.34276624426424
1420.64,5,630,950,6452,725,1,0,2,0,3,0,3,0.0,0.0,1,WI,Cold,6A,2,630,10.0,6452,725,7177,1420.64,284.12800000000004,5,7.258862753284017
606.85,1,3750,3750,6742,673,3,0,0,0,0,4,0,0.0,0.0,3,WI,Cold,6A,1,3750,10.0,6742,673,7415,606.85,606.85,1,6.40828164355237
1222.02,1,1600,2390,4472,1233,1,0,0,1,2,2,1,0.0,0.0,4,NJ,Mixed-Humid,4A,1,1600,11.0,4472,1233,5705,1222.02,1222.02,1,7.10826050620972
905.82,1,810,810,5058,1065,1,0,2,0,1,1,0,0.0,0.0,4,IN,Cold,5A,2,810,9.0,5058,1065,6123,905.82,905.82,1,6.8088406108076995
987.22,1,2900,2900,5441,834,1,0,3,0,2,3,0,0.0,0.0,1,OH,Cold,5A,1,2900,10.0,5441,834,6275,987.22,987.22,1,6.894892912265193
2664.56,1,2700,2700,10715,1,1,1,1,0,5,0,3,0.0,0.0,2,AK,Very-Cold,7AK,1,2700,13.0,10715,1,10716,2664.56,2664.56,1,7.887794219779419
55.04,5,3400,4250,4678,1112,1,0,3,2,3,7,2,0.0,0.0,1,NJ,Cold,5A,1,3400,19.0,4678,1112,5790,55.04,11.008,5,4.008060193625088
1394.64,1,1700,1700,1003,2966,1,0,1,0,2,1,2,0.0,0.0,4,LA,Hot-Humid,2A,1,1700,11.0,1003,2966,3969,1394.64,1394.64,1,7.24039159643496
2837.76,1,1740,2610,4868,957,2,0,3,1,4,2,2,0.0,0.0,3,PA,Mixed-Humid,4A,1,1740,17.0,4868,957,5825,2837.76,2837.76,1,7.950770287547837
747.48,1,900,900,1103,2101,1,0,1,2,2,1,0,0.0,0.0,2,CA,Hot-Dry,3B,2,900,9.0,1103,2101,3204,747.48,747.48,1,6.616707549054055
1251.23,1,1850,1850,4538,1135,1,0,0,1,0,0,2,2.0,0.0,4,NY,Mixed-Humid,4A,1,1850,10.0,4538,1135,5673,1251.23,1251.23,1,7.131882346485701
2056.42,1,3150,3150,2654,1715,2,1,2,2,3,5,0,0.0,0.0,2,GA,Mixed-Humid,3A,1,3150,17.0,2654,1715,4369,2056.42,2056.42,1,7.628721885868348
586.42,1,450,450,1790,4204,1,0,0,0,0,0,2,1.0,0.0,1,NV,Hot-Dry,3B,2,450,5.0,1790,4204,5994,586.42,586.42,1,6.374036256402837
1309.4,1,1980,1980,2156,2520,2,1,2,0,2,6,0,0.0,0.0,2,TX,Hot-Humid,3A,1,1980,15.0,2156,2520,4676,1309.4,1309.4,1,7.177324296006991
1552.06,2,1060,1060,1931,2856,3,0,3,0,2,1,0,3.0,0.0,2,TX,Hot-Humid,2A,1,1060,14.0,1931,2856,4787,1552.06,776.03,2,7.347338359789708
1364.01,5,1650,1650,629,5095,1,0,0,0,0,2,0,0.0,0.0,4,CA,Hot-Dry,3B,1,1650,7.0,629,5095,5724,1364.01,272.802,5,7.218184169754832
3033.36,5,3000,5250,5001,842,1,1,3,2,3,4,1,5.0,0.0,2,NY,Mixed-Humid,4A,1,3000,22.0,5001,842,5843,3033.36,606.672,5,8.01742619500698
485.1,5,1000,1000,13981,4,1,1,1,0,1,0,0,0.0,0.0,1,AK,Subarctic,8AK,2,1000,5.0,13981,4,13985,485.1,97.02000000000001,5,6.184355055251171
3164.64,1,2280,2280,6010,992,1,1,0,0,0,3,0,0.0,0.0,2,IA,Cold,5A,1,2280,7.0,6010,992,7002,3164.64,3164.64,1,8.0597945840331
1105.69,1,270,800,4164,1476,1,0,0,0,1,0,0,1.0,0.0,6,OK,Mixed-Humid,3A,2,270,9.0,4164,1476,5640,1105.69,1105.69,1,7.008224853462962
393.21,2,1200,1200,6108,791,1,0,1,1,1,0,0,0.0,0.0,4,MA,Cold,5A,2,1200,8.0,6108,791,6899,393.21,196.605,2,5.974343820299564
3910.57,1,3750,3750,4003,1292,2,1,3,1,4,4,0,0.0,1.0,1,VA,Mixed-Humid,4A,1,3750,17.0,4003,1292,5295,3910.57,3910.57,1,8.271438422405684
259.69,5,1500,3000,6022,978,2,0,2,1,1,4,0,0.0,0.0,1,IL,Cold,5A,1,1500,11.0,6022,978,7000,259.69,51.938,5,5.559488611958904
1822.79,1,3400,3400,5639,1001,1,1,3,0,3,4,0,0.0,0.0,3,UT,Cold,5B,1,3400,15.0,5639,1001,6640,1822.79,1822.79,1,7.508123573309285
1402.2,1,1500,1880,4568,1124,2,0,0,0,2,1,4,4.0,0.0,1,KY,Mixed-Humid,4A,1,1500,14.0,4568,1124,5692,1402.2,1402.2,1,7.245797710772868
2236.59,1,1600,2000,8230,483,2,2,3,1,3,2,1,0.0,0.0,3,ND,Very-Cold,7A,1,1600,17.0,8230,483,8713,2236.59,2236.59,1,7.71270766351193
534.66,1,1800,1800,4432,12,1,1,1,2,1,1,0,0.0,0.0,2,CA,Marine,4C,1,1800,9.0,4432,12,4444,534.66,534.66,1,6.281631030852683
961.93,1,1100,1100,5230,896,2,1,2,0,2,1,0,3.0,0.0,2,ID,Cold,5B,1,1100,13.0,5230,896,6126,961.93,961.93,1,6.868941682945435
597.03,1,1200,1200,6053,758,4,1,1,0,1,4,1,2.0,0.0,3,NY,Cold,5A,1,1200,17.0,6053,758,6811,597.03,597.03,1,6.391967363386331
2353.23,1,4400,4400,8550,563,3,2,0,1,2,4,0,0.0,0.0,5,ND,Very-Cold,7A,3,4400,17.0,8550,563,9113,2353.23,2353.23,1,7.763544131506692
2999.24,1,680,680,2014,2294,2,0,1,0,0,1,3,1.0,0.0,2,TX,Hot-Humid,3A,1,680,10.0,2014,2294,4308,2999.24,2999.24,1,8.006114202222603
473.89,1,1100,1100,5296,954,1,0,0,0,0,1,0,3.0,0.0,4,PA,Cold,5A,3,1100,9.0,5296,954,6250,473.89,473.89,1,6.160975227252696
1733.38,1,0,1100,1993,2266,1,0,1,1,1,2,1,0.0,0.0,2,SC,Mixed-Humid,3A,1,0,9.0,1993,2266,4259,1733.38,1733.38,1,7.457828538615913
766.42,1,2040,2550,5479,1023,1,0,1,1,0,2,0,0.0,0.0,1,OH,Cold,5A,1,2040,6.0,5479,1023,6502,766.42,766.42,1,6.6417303223495585
908.85,1,590,590,5774,933,1,1,0,0,0,0,0,0.0,0.0,0,MI,Cold,5A,2,590,2.0,5774,933,6707,908.85,908.85,1,6.812180064059108
921.11,1,0,790,1135,905,1,0,2,2,2,0,3,0.0,1.0,3,CA,Hot-Dry,3B,2,0,14.0,1135,905,2040,921.11,921.11,1,6.825579464519776
406.93,5,400,400,5166,946,1,0,2,0,2,1,1,2.0,0.0,3,RI,Cold,5A,2,400,12.0,5166,946,6112,406.93,81.386,5,6.008641180478599
2051.32,1,1130,1130,4705,1122,2,0,2,2,3,0,3,0.0,0.0,2,NJ,Cold,5A,1,1130,14.0,4705,1122,5827,2051.32,2051.32,1,7.626238767355249
2758.67,1,1310,2610,5218,1001,2,0,0,3,3,5,3,0.0,0.0,2,PA,Cold,5A,1,1310,18.0,5218,1001,6219,2758.67,2758.67,1,7.922503958509789
3981.83,1,2340,2740,2272,2853,2,0,2,1,2,6,0,1.0,0.0,2,TX,Hot-Dry,3B,1,2340,16.0,2272,2853,5125,3981.83,3981.83,1,8.289496791598292
1270.38,1,0,600,0,4483,1,1,0,0,1,0,0,0.0,0.0,1,HI,Hot-Humid,1A,2,0,4.0,0,4483,4483,1270.38,1270.38,1,7.1470713472959
2421.02,1,3000,3000,10647,3,3,0,2,2,2,2,0,0.0,0.0,2,AK,Very-Cold,7AK,1,3000,13.0,10647,3,10650,2421.02,2421.02,1,7.791944217953089
775.88,1,600,600,3721,1617,1,1,1,1,0,1,1,0.0,0.0,5,KY,Mixed-Humid,4A,2,600,11.0,3721,1617,5338,775.88,775.88,1,6.653997869050091
1065.96,1,2550,2550,3764,1545,2,1,1,1,1,3,0,0.0,0.0,1,MD,Mixed-Humid,4A,1,2550,10.0,3764,1545,5309,1065.96,1065.96,1,6.97163108056961
637.61,1,2400,3600,5524,899,1,0,0,0,0,0,0,0.0,0.0,3,NY,Cold,5A,1,2400,4.0,5524,899,6423,637.61,637.61,1,6.457726811167319
1329.25,1,2680,2680,8767,450,1,2,0,1,0,0,0,0.0,0.0,2,ND,Cold,6A,1,2680,6.0,8767,450,9217,1329.25,1329.25,1,7.192370152384448
193.02,5,2800,2800,2170,778,3,1,2,4,4,1,5,0.0,0.0,1,CA,Marine,3C,1,2800,21.0,2170,778,2948,193.02,38.604,5,5.26279381047899
2086.46,1,1800,1800,1623,2581,2,0,4,2,2,4,0,0.0,0.0,3,GA,Mixed-Humid,3A,1,1800,17.0,1623,2581,4204,2086.46,2086.46,1,7.643224128987551
1995.58,1,4800,4800,2798,1541,2,0,4,1,2,5,0,0.0,0.0,1,GA,Mixed-Humid,3A,1,4800,15.0,2798,1541,4339,1995.58,1995.58,1,7.598690013888154
746.57,1,1320,1980,5884,806,1,1,1,3,1,1,3,1.0,0.0,2,NY,Cold,5A,1,1320,14.0,5884,806,6690,746.57,746.57,1,6.615489383514038
610.95,1,1150,1150,4274,1341,1,1,0,0,2,0,1,1.0,0.0,1,NJ,Cold,5A,2,1150,7.0,4274,1341,5615,610.95,610.95,1,6.415015122762531
667.92,2,0,1010,2163,771,1,0,2,2,7,4,0,1.0,0.0,3,CA,Marine,3C,2,0,20.0,2163,771,2934,667.92,333.96,2,6.504168405885745
1640.07,1,1000,1000,4768,1310,1,0,1,2,2,1,0,0.0,0.0,4,KS,Mixed-Humid,4A,2,1000,11.0,4768,1310,6078,1640.07,1640.07,1,7.402494202834183
1446.93,1,1700,1700,2175,579,2,0,4,6,3,0,3,0.0,0.0,1,CA,Marine,3C,2,1700,19.0,2175,579,2754,1446.93,1446.93,1,7.277199349511088
1266.28,1,1340,1340,5050,202,1,1,4,1,2,0,0,0.0,0.0,2,WA,Marine,4C,1,1340,11.0,5050,202,5252,1266.28,1266.28,1,7.143838747286191
1131.67,1,1120,1680,4170,1287,1,0,0,0,1,1,0,0.0,0.0,3,DE,Mixed-Humid,4A,1,1120,6.0,4170,1287,5457,1131.67,1131.67,1,7.0314496968284494
530.34,1,1800,1800,5129,1507,2,0,2,1,2,5,0,0.0,0.0,2,UT,Cold,5B,1,1800,14.0,5129,1507,6636,530.34,530.34,1,6.273518310300911
1765.36,1,1700,1700,2913,1553,2,1,1,0,2,4,3,0.0,0.0,3,AL,Mixed-Humid,3A,1,1700,16.0,2913,1553,4466,1765.36,1765.36,1,7.476109914574825
4166.09,1,2100,2100,4971,1191,2,1,4,2,4,5,0,0.0,2.0,1,IN,Cold,5A,1,2100,21.0,4971,1191,6162,4166.09,4166.09,1,8.334733225044118
739.47,1,1100,1100,5054,698,1,0,1,1,1,4,2,4.0,0.0,3,WV,Cold,5A,1,1100,17.0,5054,698,5752,739.47,739.47,1,6.6059337133766345
2031.59,5,2300,2880,7213,909,2,2,0,1,2,4,0,0.0,0.0,2,SD,Cold,6A,1,2300,13.0,7213,909,8122,2031.59,406.318,5,7.61657401668619
1864.37,1,2400,2400,3436,1656,2,0,1,0,3,2,4,0.0,0.0,3,MD,Mixed-Humid,4A,1,2400,15.0,3436,1656,5092,1864.37,1864.37,1,7.5306784734015215
1805.18,1,2400,2400,5507,808,3,1,2,2,3,4,0,1.0,0.0,2,PA,Cold,5A,1,2400,18.0,5507,808,6315,1805.18,1805.18,1,7.498415588786664
1287.11,1,2800,2800,3241,1726,2,0,3,2,2,5,0,0.0,0.0,4,TN,Mixed-Humid,4A,3,2800,18.0,3241,1726,4967,1287.11,1287.11,1,7.160154674029237
810.75,1,2740,2740,5872,909,1,2,2,0,0,0,3,1.0,0.0,3,NY,Cold,5A,2,2740,12.0,5872,909,6781,810.75,810.75,1,6.697959745187427
699.64,1,1620,1620,5601,961,4,1,2,2,2,4,0,0.0,0.0,2,CO,Cold,5B,1,1620,17.0,5601,961,6562,699.64,699.64,1,6.550565917038862
1871.44,1,650,650,4751,1092,1,0,2,1,2,1,0,2.0,0.0,3,NJ,Mixed-Humid,4A,1,650,12.0,4751,1092,5843,1871.44,1871.44,1,7.534463466985512
